"ID","Latitude","Longitude","Altitude","MagX","MagY","MagZ","NetField","TimeStamp"
"29473","71.0713466","31.6184871","125.9000015258789","-30.508","30.433","10.869","44.442","03/20/2023 18:54:27"
"29474","71.0713466","31.6184871","125.9000015258789","-30.133","30.808","11.469","44.595","03/20/2023 18:54:27"
"29475","71.0713466","31.6184871","125.9000015258789","-29.309","30.283","13.193","44.160","03/20/2023 18:54:27"
"29476","71.0713466","31.6184871","125.9000015258789","-29.384","30.508","13.268","44.387","03/20/2023 18:54:27"
"29477","71.0713466","31.6184871","125.9000015258789","-29.684","29.234","14.767","44.202","03/20/2023 18:54:27"
"29478","71.0713466","31.6184871","125.9000015258789","-29.759","28.185","13.643","43.198","03/20/2023 18:54:27"
"29479","71.0713466","31.6184871","125.9000015258789","-29.759","26.835","14.392","42.577","03/20/2023 18:54:27"
"29480","71.0713466","31.6184871","125.9000015258789","-30.658","27.660","14.542","43.777","03/20/2023 18:54:27"
"29481","71.0713466","31.6184871","125.9000015258789","-30.508","27.435","15.816","43.973","03/20/2023 18:54:27"
"29482","71.0713466","31.6184871","125.9000015258789","-31.333","26.685","16.716","44.421","03/20/2023 18:54:27"
"29483","71.0713466","31.6184871","125.9000015258789","-32.532","26.535","15.292","44.680","03/20/2023 18:54:27"
"29484","71.0713466","31.6184871","125.9000015258789","-33.357","26.385","13.418","44.597","03/20/2023 18:54:27"
"29485","71.0713466","31.6184871","125.9000015258789","-33.357","27.510","12.143","44.910","03/20/2023 18:54:27"
"29486","71.0713466","31.6184871","125.9000015258789","-33.657","27.660","11.843","45.145","03/20/2023 18:54:27"
"29487","71.0713466","31.6184871","125.9000015258789","-33.432","28.185","9.745","44.800","03/20/2023 18:54:27"
"29488","71.0713466","31.6184871","125.9000015258789","-33.207","27.735","11.918","44.877","03/20/2023 18:54:27"
"29489","71.0713466","31.6184871","125.9000015258789","-32.232","27.585","11.094","43.851","03/20/2023 18:54:27"
"29490","71.0713466","31.6184871","125.9000015258789","-32.682","27.810","11.244","44.361","03/20/2023 18:54:27"
"29491","71.0713466","31.6184871","125.9000015258789","-32.982","28.035","10.194","44.471","03/20/2023 18:54:27"
"29492","71.0713466","31.6184871","125.9000015258789","-32.007","28.110","10.269","43.819","03/20/2023 18:54:27"
"29493","71.0713466","31.6184871","125.9000015258789","-31.333","27.585","10.569","43.062","03/20/2023 18:54:27"
"29494","71.0713466","31.6184871","125.9000015258789","-32.232","27.810","11.469","44.089","03/20/2023 18:54:27"
"29495","71.0713466","31.6184871","125.9000015258789","-32.382","28.334","11.394","44.511","03/20/2023 18:54:27"
"29496","71.0713466","31.6184871","125.9000015258789","-31.633","27.885","12.218","43.903","03/20/2023 18:54:27"
"29497","71.0713466","31.6184871","125.9000015258789","-31.633","28.110","11.469","43.844","03/20/2023 18:54:27"
"29498","71.0713466","31.6184871","125.9000015258789","-30.883","28.934","11.169","43.769","03/20/2023 18:54:27"
"29499","71.0713466","31.6184871","125.9000015258789","-32.007","28.559","11.843","44.501","03/20/2023 18:54:27"
"29500","71.0713466","31.6184871","125.9000015258789","-32.982","28.409","12.518","45.295","03/20/2023 18:54:27"
"29501","71.0713466","31.6184871","125.9000015258789","-31.408","28.634","11.619","44.061","03/20/2023 18:54:27"
"29502","71.0713466","31.6184871","125.9000015258789","-32.007","29.159","11.918","44.908","03/20/2023 18:54:27"
"29503","71.0713466","31.6184871","125.9000015258789","-31.857","28.409","12.293","44.420","03/20/2023 18:54:27"
"29504","71.0713466","31.6184871","125.9000015258789","-32.907","28.559","11.694","45.114","03/20/2023 18:54:27"
"29505","71.0713466","31.6184871","125.9000015258789","-32.907","28.634","11.918","45.220","03/20/2023 18:54:27"
"29506","71.0713466","31.6184871","125.9000015258789","-32.532","29.009","11.769","45.148","03/20/2023 18:54:27"
"29507","71.0713466","31.6184871","125.9000015258789","-31.857","29.534","12.368","45.168","03/20/2023 18:54:27"
"29508","71.0713466","31.6184871","125.9000015258789","-30.733","29.159","13.268","44.394","03/20/2023 18:54:27"
"29509","71.0713466","31.6184871","125.9000015258789","-31.258","29.834","12.518","44.987","03/20/2023 18:54:27"
"29510","71.0713466","31.6184871","125.9000015258789","-31.558","29.234","12.143","44.699","03/20/2023 18:54:27"
"29511","71.0713466","31.6184871","125.9000015258789","-30.883","29.384","11.544","44.164","03/20/2023 18:54:27"
"29512","71.0713466","31.6184871","125.9000015258789","-30.883","29.159","13.193","44.475","03/20/2023 18:54:27"
"29513","71.0713466","31.6184871","125.9000015258789","-31.258","28.709","13.643","44.580","03/20/2023 18:54:27"
"29514","71.0713466","31.6184871","125.9000015258789","-30.883","28.634","13.867","44.339","03/20/2023 18:54:27"
"29515","71.0713466","31.6184871","125.9000015258789","-30.883","28.484","12.743","43.903","03/20/2023 18:54:27"
"29516","71.0713466","31.6184871","125.9000015258789","-31.857","27.735","12.593","44.076","03/20/2023 18:54:27"
"29517","71.0713466","31.6184871","125.9000015258789","-32.382","27.660","11.843","44.203","03/20/2023 18:54:27"
"29518","71.0713466","31.6184871","125.9000015258789","-33.357","27.735","12.068","45.028","03/20/2023 18:54:27"
"29519","71.0713466","31.6184871","125.9000015258789","-32.757","26.835","11.169","43.794","03/20/2023 18:54:27"
"29520","71.0713466","31.6184871","125.9000015258789","-32.307","27.510","9.670","43.521","03/20/2023 18:54:27"
"29521","71.0713466","31.6184871","125.9000015258789","-32.232","27.585","11.469","43.947","03/20/2023 18:54:27"
"29522","71.0713466","31.6184871","125.9000015258789","-32.607","28.035","9.745","44.092","03/20/2023 18:54:27"
"29523","71.0713466","31.6184871","125.9000015258789","-32.232","28.035","9.520","43.766","03/20/2023 18:54:27"
"29524","71.0713466","31.6184871","125.9000015258789","-32.307","28.110","7.196","43.425","03/20/2023 18:54:27"
"29525","71.0713466","31.6184871","125.9000015258789","-31.708","27.885","4.572","42.472","03/20/2023 18:54:27"
"29526","71.0713466","31.6184871","125.9000015258789","-30.883","27.660","7.796","42.185","03/20/2023 18:54:27"
"29527","71.0713466","31.6184871","125.9000015258789","-31.708","29.309","8.845","44.075","03/20/2023 18:54:27"
"29528","71.0713466","31.6184871","125.9000015258789","-32.082","29.759","9.970","44.880","03/20/2023 18:54:27"
"29529","71.0713466","31.6184871","125.9000015258789","-31.408","29.759","10.344","44.486","03/20/2023 18:54:27"
"29530","71.0713466","31.6184871","125.9000015258789","-30.808","30.433","11.019","44.685","03/20/2023 18:54:27"
"29531","71.0713466","31.6184871","125.9000015258789","-31.033","29.759","12.743","44.844","03/20/2023 18:54:27"
"29532","71.0713466","31.6184871","125.9000015258789","-31.108","29.234","12.593","44.507","03/20/2023 18:54:27"
"29533","71.0713466","31.6184871","125.9000015258789","-29.909","28.784","13.043","43.511","03/20/2023 18:54:27"
"29534","71.0713466","31.6184871","125.9000015258789","-30.883","29.159","12.143","44.175","03/20/2023 18:54:27"
"29535","71.0713466","31.6184871","125.9000015258789","-32.157","29.234","12.968","45.353","03/20/2023 18:54:27"
"29536","71.0713466","31.6184871","125.9000015258789","-31.708","29.084","12.068","44.687","03/20/2023 18:54:27"
"29537","71.0713466","31.6184871","125.9000015258789","-31.183","30.133","10.794","44.687","03/20/2023 18:54:27"
"29538","71.0713466","31.6184871","125.9000015258789","-30.733","30.058","12.593","44.795","03/20/2023 18:54:27"
"29539","71.0713466","31.6184871","125.9000015258789","-30.358","29.159","13.643","44.249","03/20/2023 18:54:27"
"29540","71.0713466","31.6184871","125.9000015258789","-29.684","29.459","13.792","44.036","03/20/2023 18:54:27"
"29541","71.0713466","31.6184871","125.9000015258789","-29.384","29.834","13.792","44.087","03/20/2023 18:54:27"
"29542","71.0713466","31.6184871","125.9000015258789","-30.208","28.709","14.842","44.239","03/20/2023 18:54:27"
"29543","71.0713466","31.6184871","125.9000015258789","-30.583","28.634","12.968","43.857","03/20/2023 18:54:27"
"29544","71.0713466","31.6184871","125.9000015258789","-30.808","28.559","12.968","43.965","03/20/2023 18:54:27"
"29545","71.0713466","31.6184871","125.9000015258789","-30.733","27.660","13.942","43.635","03/20/2023 18:54:27"
"29546","71.0713466","31.6184871","125.9000015258789","-30.508","28.559","12.668","43.668","03/20/2023 18:54:27"
"29547","71.0713466","31.6184871","125.9000015258789","-30.808","28.709","13.717","44.289","03/20/2023 18:54:27"
"29548","71.0713466","31.6184871","125.9000015258789","-30.883","29.309","13.193","44.574","03/20/2023 18:54:27"
"29549","71.0713466","31.6184871","125.9000015258789","-30.133","28.334","13.418","43.484","03/20/2023 18:54:27"
"29550","71.0713466","31.6184871","125.9000015258789","-30.733","28.185","13.792","43.922","03/20/2023 18:54:27"
"29551","71.0713466","31.6184871","125.9000015258789","-30.358","28.110","15.067","44.032","03/20/2023 18:54:27"
"29552","71.0713466","31.6184871","125.9000015258789","-30.133","27.135","16.866","43.918","03/20/2023 18:54:27"
"29553","71.0713466","31.6184871","125.9000015258789","-31.333","26.910","15.591","44.147","03/20/2023 18:54:27"
"29554","71.0713466","31.6184871","125.9000015258789","-33.057","25.786","14.692","44.424","03/20/2023 18:54:27"
"29555","71.0713466","31.6184871","125.9000015258789","-33.057","25.786","14.542","44.375","03/20/2023 18:54:27"
"29556","71.0713466","31.6184871","125.9000015258789","-33.956","26.011","14.467","45.154","03/20/2023 18:54:27"
"29557","71.0713466","31.6184871","125.9000015258789","-34.181","24.736","14.617","44.653","03/20/2023 18:54:27"
"29558","71.0713466","31.6184871","125.9000015258789","-34.106","23.312","14.692","43.847","03/20/2023 18:54:27"
"29559","71.0713466","31.6184871","125.9000015258789","-33.582","23.837","14.467","43.649","03/20/2023 18:54:27"
"29560","71.0713466","31.6184871","125.9000015258789","-33.507","22.862","15.217","43.324","03/20/2023 18:54:27"
"29561","71.0713466","31.6184871","125.9000015258789","-34.181","23.087","15.516","44.070","03/20/2023 18:54:27"
"29562","71.0713466","31.6184871","125.9000015258789","-34.106","21.588","17.540","44.011","03/20/2023 18:54:27"
"29563","71.0713466","31.6184871","125.9000015258789","-34.781","20.914","17.241","44.094","03/20/2023 18:54:27"
"29564","71.0713466","31.6184871","125.9000015258789","-35.156","20.839","17.016","44.268","03/20/2023 18:54:27"
"29565","71.0713466","31.6184871","125.9000015258789","-34.556","19.789","18.365","43.852","03/20/2023 18:54:27"
"29566","71.0713466","31.6184871","125.9000015258789","-34.481","19.414","18.665","43.752","03/20/2023 18:54:27"
"29567","71.0713466","31.6184871","125.9000015258789","-34.856","17.615","20.239","43.987","03/20/2023 18:54:27"
"29568","71.0713466","31.6184871","125.9000015258789","-35.231","16.716","20.839","44.214","03/20/2023 18:54:27"
"29569","71.0713466","31.6184871","125.9000015258789","-36.430","15.516","19.789","44.266","03/20/2023 18:54:27"
"29570","71.0713466","31.6184871","125.9000015258789","-35.980","13.867","20.614","43.724","03/20/2023 18:54:27"
"29571","71.0713466","31.6184871","125.9000015258789","-37.105","13.493","19.489","44.030","03/20/2023 18:54:27"
"29572","71.0713466","31.6184871","125.9000015258789","-37.554","12.518","20.314","44.494","03/20/2023 18:54:27"
"29573","71.0713466","31.6184871","125.9000015258789","-37.404","12.218","19.714","44.012","03/20/2023 18:54:27"
"29574","71.0713466","31.6184871","125.9000015258789","-37.779","11.469","19.789","44.163","03/20/2023 18:54:27"
"29575","71.0713466","31.6184871","125.9000015258789","-38.304","10.194","19.714","44.269","03/20/2023 18:54:27"
"29576","71.0713466","31.6184871","125.9000015258789","-38.979","9.895","17.915","44.025","03/20/2023 18:54:27"
"29577","71.0713466","31.6184871","125.9000015258789","-38.829","9.820","18.065","43.937","03/20/2023 18:54:27"
"29578","71.0713466","31.6184871","125.9000015258789","-39.878","9.670","17.166","44.479","03/20/2023 18:54:27"
"29579","71.0713466","31.6184871","125.9000015258789","-40.028","8.845","17.840","44.707","03/20/2023 18:54:27"
"29580","71.0713466","31.6184871","125.9000015258789","-40.178","8.770","16.341","44.252","03/20/2023 18:54:27"
"29581","71.0713466","31.6184871","125.9000015258789","-39.203","8.620","16.716","43.481","03/20/2023 18:54:27"
"29582","71.0713466","31.6184871","125.9000015258789","-38.979","7.421","18.965","43.978","03/20/2023 18:54:27"
"29583","71.0713466","31.6184871","125.9000015258789","-40.028","7.346","18.365","44.648","03/20/2023 18:54:27"
"29584","71.0713466","31.6184871","125.9000015258789","-40.328","7.121","19.639","45.417","03/20/2023 18:54:27"
"29585","71.0713466","31.6184871","125.9000015258789","-39.953","6.596","18.740","44.620","03/20/2023 18:54:27"
"29586","71.0713466","31.6184871","125.9000015258789","-40.253","6.371","18.140","44.609","03/20/2023 18:54:27"
"29587","71.0713466","31.6184871","125.9000015258789","-40.628","6.671","18.065","44.961","03/20/2023 18:54:27"
"29588","71.0713466","31.6184871","125.9000015258789","-40.853","7.421","16.641","44.732","03/20/2023 18:54:27"
"29589","71.0713466","31.6184871","125.9000015258789","-40.328","7.346","16.341","44.129","03/20/2023 18:54:27"
"29590","71.0713466","31.6184871","125.9000015258789","-41.302","8.695","14.992","44.791","03/20/2023 18:54:27"
"29591","71.0713466","31.6184871","125.9000015258789","-41.377","9.520","14.467","44.855","03/20/2023 18:54:27"
"29592","71.0713466","31.6184871","125.9000015258789","-41.602","10.569","13.942","45.131","03/20/2023 18:54:27"
"29593","71.0713466","31.6184871","125.9000015258789","-41.677","11.169","13.717","45.276","03/20/2023 18:54:27"
"29594","71.0713466","31.6184871","125.9000015258789","-41.677","11.319","13.043","45.113","03/20/2023 18:54:27"
"29595","71.0713466","31.6184871","125.9000015258789","-41.827","10.794","14.167","45.461","03/20/2023 18:54:27"
"29596","71.0713466","31.6184871","125.9000015258789","-41.902","11.019","14.692","45.750","03/20/2023 18:54:27"
"29597","71.0713466","31.6184871","125.9000015258789","-40.253","10.494","16.191","44.638","03/20/2023 18:54:27"
"29598","71.0713466","31.6184871","125.9000015258789","-40.103","9.370","17.990","44.941","03/20/2023 18:54:27"
"29599","71.0713466","31.6184871","125.9000015258789","-40.328","8.770","17.241","44.727","03/20/2023 18:54:27"
"29600","71.0713466","31.6184871","125.9000015258789","-41.152","9.220","16.416","45.255","03/20/2023 18:54:27"
"29601","71.0713466","31.6184871","125.9000015258789","-42.202","10.119","14.092","45.629","03/20/2023 18:54:27"
"29602","71.0713466","31.6184871","125.9000015258789","-42.876","11.469","12.668","46.156","03/20/2023 18:54:27"
"29603","71.0713466","31.6184871","125.9000015258789","-44.001","11.619","11.694","46.987","03/20/2023 18:54:27"
"29604","71.0713466","31.6184871","125.9000015258789","-43.776","12.668","11.694","47.048","03/20/2023 18:54:27"
"29605","71.0713466","31.6184871","125.9000015258789","-43.551","12.968","12.368","47.094","03/20/2023 18:54:27"
"29606","71.0713466","31.6184871","125.9000015258789","-42.127","12.893","14.017","46.232","03/20/2023 18:54:27"
"29607","71.0713466","31.6184871","125.9000015258789","-39.428","12.143","16.791","44.542","03/20/2023 18:54:27"
"29608","71.0713466","31.6184871","125.9000015258789","-38.079","10.644","19.489","44.081","03/20/2023 18:54:27"
"29609","71.0713466","31.6184871","125.9000015258789","-37.030","8.920","19.714","42.888","03/20/2023 18:54:27"
"29610","71.0713466","31.6184871","125.9000015258789","-37.629","7.646","19.789","43.198","03/20/2023 18:54:27"
"29611","71.0713466","31.6184871","125.9000015258789","-38.304","6.971","20.389","43.949","03/20/2023 18:54:27"
"29612","71.0713466","31.6184871","125.9000015258789","-37.629","5.772","21.063","43.508","03/20/2023 18:54:27"
"29613","71.0713466","31.6184871","125.9000015258789","-38.829","4.797","21.363","44.577","03/20/2023 18:54:27"
"29614","71.0713466","31.6184871","125.9000015258789","-39.203","3.898","21.288","44.781","03/20/2023 18:54:27"
"29615","71.0713466","31.6184871","125.9000015258789","-40.253","3.748","19.264","44.782","03/20/2023 18:54:27"
"29616","71.0713466","31.6184871","125.9000015258789","-40.253","5.322","18.665","44.688","03/20/2023 18:54:27"
"29617","71.0713466","31.6184871","125.9000015258789","-41.152","7.496","17.390","45.300","03/20/2023 18:54:27"
"29618","71.0713466","31.6184871","125.9000015258789","-41.152","7.346","16.191","44.829","03/20/2023 18:54:27"
"29619","71.0713466","31.6184871","125.9000015258789","-39.878","6.971","16.341","43.656","03/20/2023 18:54:27"
"29620","71.0713466","31.6184871","125.9000015258789","-40.628","7.796","16.491","44.535","03/20/2023 18:54:27"
"29621","71.0713466","31.6184871","125.9000015258789","-39.953","7.046","16.791","43.907","03/20/2023 18:54:27"
"29622","71.0713466","31.6184871","125.9000015258789","-40.253","7.871","16.866","44.347","03/20/2023 18:54:27"
"29623","71.0713466","31.6184871","125.9000015258789","-39.128","7.271","17.765","43.583","03/20/2023 18:54:27"
"29624","71.0713466","31.6184871","125.9000015258789","-40.178","7.646","17.465","44.472","03/20/2023 18:54:27"
"29625","71.0713466","31.6184871","125.9000015258789","-40.403","7.946","13.418","43.308","03/20/2023 18:54:27"
"29626","71.0713466","31.6184871","125.9000015258789","-41.677","7.346","12.668","44.175","03/20/2023 18:54:27"
"29627","71.0713466","31.6184871","125.9000015258789","-42.502","10.494","12.368","45.492","03/20/2023 18:54:27"
"29628","71.0713466","31.6184871","125.9000015258789","-42.801","10.719","11.619","45.627","03/20/2023 18:54:27"
"29629","71.0713466","31.6184871","125.9000015258789","-42.052","12.068","10.944","45.097","03/20/2023 18:54:27"
"29630","71.0713466","31.6184871","125.9000015258789","-42.352","13.717","10.944","45.843","03/20/2023 18:54:27"
"29631","71.0713466","31.6184871","125.9000015258789","-41.902","14.842","11.619","45.946","03/20/2023 18:54:27"
"29632","71.0713466","31.6184871","125.9000015258789","-40.778","15.666","12.068","45.320","03/20/2023 18:54:27"
"29633","71.0713466","31.6184871","125.9000015258789","-40.478","15.142","12.518","44.994","03/20/2023 18:54:27"
"29634","71.0713466","31.6184871","125.9000015258789","-41.002","16.116","11.769","45.601","03/20/2023 18:54:27"
"29635","71.0713466","31.6184871","125.9000015258789","-41.677","16.416","10.494","46.006","03/20/2023 18:54:27"
"29636","71.0713466","31.6184871","125.9000015258789","-41.002","17.091","9.370","45.399","03/20/2023 18:54:27"
"29637","71.0713466","31.6184871","125.9000015258789","-41.527","17.840","9.370","46.158","03/20/2023 18:54:27"
"29638","71.0713466","31.6184871","125.9000015258789","-40.478","19.264","7.121","45.390","03/20/2023 18:54:27"
"29639","71.0713466","31.6184871","125.9000015258789","-40.478","20.389","7.796","45.988","03/20/2023 18:54:27"
"29640","71.0713466","31.6184871","125.9000015258789","-40.403","22.263","5.622","46.472","03/20/2023 18:54:27"
"29641","71.0713466","31.6184871","125.9000015258789","-39.428","22.638","6.297","45.899","03/20/2023 18:54:27"
"29642","71.0713466","31.6184871","125.9000015258789","-38.604","23.762","5.022","45.608","03/20/2023 18:54:27"
"29643","71.0713466","31.6184871","125.9000015258789","-37.704","25.411","4.797","45.720","03/20/2023 18:54:27"
"29644","71.0713466","31.6184871","125.9000015258789","-36.655","26.236","4.947","45.347","03/20/2023 18:54:27"
"29645","71.0713466","31.6184871","125.9000015258789","-35.605","27.960","6.222","45.697","03/20/2023 18:54:27"
"29646","71.0713466","31.6184871","125.9000015258789","-34.706","28.185","6.072","45.119","03/20/2023 18:54:27"
"29647","71.0713466","31.6184871","125.9000015258789","-34.256","28.334","8.770","45.313","03/20/2023 18:54:27"
"29648","71.0713466","31.6184871","125.9000015258789","-32.757","28.484","9.895","44.523","03/20/2023 18:54:27"
"29649","71.0713466","31.6184871","125.9000015258789","-32.307","28.634","10.569","44.445","03/20/2023 18:54:27"
"29650","71.0713466","31.6184871","125.9000015258789","-32.907","28.035","12.968","45.133","03/20/2023 18:54:27"
"29651","71.0713466","31.6184871","125.9000015258789","-32.457","27.510","11.619","44.105","03/20/2023 18:54:27"
"29652","71.0713466","31.6184871","125.9000015258789","-32.157","27.735","11.918","44.106","03/20/2023 18:54:27"
"29653","71.0713466","31.6184871","125.9000015258789","-31.857","28.185","11.694","44.114","03/20/2023 18:54:27"
"29654","71.0713466","31.6184871","125.9000015258789","-31.783","28.484","13.043","44.627","03/20/2023 18:54:27"
"29655","71.0713466","31.6184871","125.9000015258789","-30.883","29.159","11.918","44.114","03/20/2023 18:54:27"
"29656","71.0713466","31.6184871","125.9000015258789","-31.408","29.309","11.993","44.602","03/20/2023 18:54:27"
"29657","71.0713466","31.6184871","125.9000015258789","-31.408","28.859","12.593","44.473","03/20/2023 18:54:27"
"29658","71.0713466","31.6184871","125.9000015258789","-30.658","30.358","10.794","44.475","03/20/2023 18:54:27"
"29659","71.0713466","31.6184871","125.9000015258789","-30.508","30.058","12.593","44.641","03/20/2023 18:54:27"
"29660","71.0713466","31.6184871","125.9000015258789","-30.733","29.759","12.368","44.532","03/20/2023 18:54:27"
"29661","71.0713466","31.6184871","125.9000015258789","-31.333","29.759","12.068","44.866","03/20/2023 18:54:27"
"29662","71.0713466","31.6184871","125.9000015258789","-30.508","29.684","12.068","44.244","03/20/2023 18:54:27"
"29663","71.0713466","31.6184871","125.9000015258789","-30.133","30.433","11.094","44.241","03/20/2023 18:54:27"
"29664","71.0713466","31.6184871","125.9000015258789","-30.133","30.433","11.169","44.260","03/20/2023 18:54:27"
"29665","71.0713466","31.6184871","125.9000015258789","-29.384","31.108","10.344","44.024","03/20/2023 18:54:27"
"29666","71.0713466","31.6184871","125.9000015258789","-29.084","31.258","11.394","44.190","03/20/2023 18:54:27"
"29667","71.0713466","31.6184871","125.9000015258789","-28.634","32.682","10.794","44.772","03/20/2023 18:54:27"
"29668","71.0713466","31.6184871","125.9000015258789","-26.985","33.657","9.370","44.145","03/20/2023 18:54:27"
"29669","71.0713466","31.6184871","125.9000015258789","-25.111","34.706","10.119","44.017","03/20/2023 18:54:27"
"29670","71.0713466","31.6184871","125.9000015258789","-23.687","34.856","13.418","44.227","03/20/2023 18:54:27"
"29671","71.0713466","31.6184871","125.9000015258789","-23.312","39.203","18.290","49.142","03/20/2023 18:54:27"
"29672","71.0713466","31.6184871","125.9000015258789","-27.735","38.079","27.060","54.328","03/20/2023 18:54:27"
"29673","71.0713466","31.6184871","125.9000015258789","-27.660","31.333","22.188","47.319","03/20/2023 18:54:27"
"29674","71.0713466","31.6184871","125.9000015258789","-23.162","30.283","20.614","43.342","03/20/2023 18:54:27"
"29675","71.0713466","31.6184871","125.9000015258789","-22.488","28.709","24.961","44.193","03/20/2023 18:54:27"
"29676","71.0713466","31.6184871","125.9000015258789","-26.535","25.561","22.787","43.322","03/20/2023 18:54:27"
"29677","71.0713466","31.6184871","125.9000015258789","-27.960","24.736","18.815","41.805","03/20/2023 18:54:27"
"29678","71.0713466","31.6184871","125.9000015258789","-30.958","26.161","14.242","42.961","03/20/2023 18:54:27"
"29679","71.0713466","31.6184871","125.9000015258789","-29.609","29.759","11.619","43.557","03/20/2023 18:54:27"
"29680","71.0713466","31.6184871","125.9000015258789","-31.258","29.159","13.343","44.781","03/20/2023 18:54:27"
"29681","71.0713466","31.6184871","125.9000015258789","-31.783","30.583","12.368","45.809","03/20/2023 18:54:27"
"29682","71.0713466","31.6184871","125.9000015258789","-32.307","33.806","11.094","48.059","03/20/2023 18:54:27"
"29683","71.0713466","31.6184871","125.9000015258789","-34.856","36.205","10.044","51.251","03/20/2023 18:54:27"
"29684","71.0713466","31.6184871","125.9000015258789","-34.781","33.207","10.494","49.219","03/20/2023 18:54:27"
"29685","71.0713466","31.6184871","125.9000015258789","-34.556","30.358","11.019","47.299","03/20/2023 18:54:27"
"29686","71.0713466","31.6184871","125.9000015258789","-33.731","31.932","9.595","47.429","03/20/2023 18:54:27"
"29687","71.0713466","31.6184871","125.9000015258789","-29.684","32.757","8.171","44.954","03/20/2023 18:54:27"
"29688","71.0713466","31.6184871","125.9000015258789","-29.534","31.708","10.794","44.656","03/20/2023 18:54:27"
"29689","71.0713466","31.6184871","125.9000015258789","-27.960","31.708","10.569","43.575","03/20/2023 18:54:27"
"29690","71.0713466","31.6184871","125.9000015258789","-29.684","28.634","13.118","43.280","03/20/2023 18:54:27"
"29691","71.0713466","31.6184871","125.9000015258789","-29.309","29.009","12.668","43.139","03/20/2023 18:54:27"
"29692","71.0713466","31.6184871","125.9000015258789","-26.086","30.133","13.568","42.102","03/20/2023 18:54:27"
"29693","71.0713466","31.6184871","125.9000015258789","-29.084","29.984","16.416","44.882","03/20/2023 18:54:27"
"29694","71.0713466","31.6184871","125.9000015258789","-32.832","28.784","13.493","45.700","03/20/2023 18:54:27"
"29695","71.0713466","31.6184871","125.9000015258789","-36.055","27.885","12.518","47.268","03/20/2023 18:54:27"
"29696","71.0713466","31.6184871","125.9000015258789","-35.456","26.985","12.968","46.405","03/20/2023 18:54:27"
"29697","71.0713466","31.6184871","125.9000015258789","-35.905","27.660","9.370","46.282","03/20/2023 18:54:27"
"29698","71.0713466","31.6184871","125.9000015258789","-33.731","29.534","10.644","46.080","03/20/2023 18:54:27"
"29699","71.0713466","31.6184871","125.9000015258789","-32.232","30.508","10.569","45.622","03/20/2023 18:54:27"
"29700","71.0713466","31.6184871","125.9000015258789","-31.857","30.883","11.319","45.791","03/20/2023 18:54:27"
"29701","71.0713466","31.6184871","125.9000015258789","-30.433","30.508","11.619","44.631","03/20/2023 18:54:27"
"29702","71.0713466","31.6184871","125.9000015258789","-30.283","30.133","13.643","44.847","03/20/2023 18:54:27"
"29703","71.0713466","31.6184871","125.9000015258789","-30.133","29.684","12.743","44.176","03/20/2023 18:54:27"
"29704","71.0713466","31.6184871","125.9000015258789","-29.459","28.634","14.392","43.530","03/20/2023 18:54:27"
"29705","71.0713466","31.6184871","125.9000015258789","-30.283","27.960","14.767","43.782","03/20/2023 18:54:27"
"29706","71.0713466","31.6184871","125.9000015258789","-31.408","28.185","13.268","44.236","03/20/2023 18:54:27"
"29707","71.0713466","31.6184871","125.9000015258789","-30.958","28.634","12.743","44.053","03/20/2023 18:54:27"
"29708","71.0713466","31.6184871","125.9000015258789","-32.082","27.810","13.043","44.416","03/20/2023 18:54:27"
"29709","71.0713466","31.6184871","125.9000015258789","-31.258","28.409","13.343","44.296","03/20/2023 18:54:27"
"29710","71.0713466","31.6184871","125.9000015258789","-30.358","29.084","12.593","43.887","03/20/2023 18:54:27"
"29711","71.0713466","31.6184871","125.9000015258789","-30.658","28.859","13.717","44.283","03/20/2023 18:54:27"
"29712","71.0713466","31.6184871","125.9000015258789","-30.133","29.159","13.643","44.095","03/20/2023 18:54:27"
"29713","71.0713466","31.6184871","125.9000015258789","-29.384","28.709","14.242","43.480","03/20/2023 18:54:27"
"29714","71.0713466","31.6184871","125.9000015258789","-29.834","29.084","13.867","43.912","03/20/2023 18:54:27"
"29715","71.0713466","31.6184871","125.9000015258789","-29.384","28.484","13.867","43.210","03/20/2023 18:54:27"
"29716","71.0713466","31.6184871","125.9000015258789","-28.559","28.709","15.666","43.420","03/20/2023 18:54:27"
"29717","71.0713466","31.6184871","125.9000015258789","-28.185","27.285","15.816","42.296","03/20/2023 18:54:27"
"29718","71.0713466","31.6184871","125.9000015258789","-29.609","26.236","15.067","42.332","03/20/2023 18:54:27"
"29719","71.0713466","31.6184871","125.9000015258789","-30.283","26.685","13.118","42.441","03/20/2023 18:54:27"
"29720","71.0713466","31.6184871","125.9000015258789","-32.082","27.285","11.918","43.770","03/20/2023 18:54:27"
"29721","71.0713466","31.6184871","125.9000015258789","-32.832","27.960","9.370","44.130","03/20/2023 18:54:27"
"29722","71.0713466","31.6184871","125.9000015258789","-33.282","29.009","7.571","44.794","03/20/2023 18:54:27"
"29723","71.0713466","31.6184871","125.9000015258789","-33.357","32.307","4.947","46.700","03/20/2023 18:54:27"
"29724","71.0713466","31.6184871","125.9000015258789","-30.658","34.481","5.622","46.481","03/20/2023 18:54:27"
"29725","71.0713466","31.6184871","125.9000015258789","-27.660","35.081","9.820","45.740","03/20/2023 18:54:27"
